id,lat,lon,name
2864429538,-37.6930563,144.7448337,Parkwood Green Medical
2899060207,-33.3045047,149.0738763,Green Trees Guest House
2927714428,-38.1448269,144.3643966,Green Wharf Shed Toilets
2962592072,-27.1673039,152.982703,Green Wattle Gardens
2982562242,-20.2548713,148.7790853,Green Point
2985824922,-27.689512,153.056752,Bayliss Road near Green Road
2985824923,-27.689892,153.057009,Bayliss Road near Green Road
2985840364,-27.689553,153.052418,Green Road at Isle of Ely Drive
2985840365,-27.689712,153.052378,Green Road at Isle of Ely Drive
2985840366,-27.687848,153.040994,Green Road at Solandra Circuit
2985840367,-27.687928,153.040579,Green Road at Solandra Circuit
2985840368,-27.688464,153.0453,Green Road at Sunrise Court
2985840369,-27.692124,153.065514,Green Road near Blue Wren Place
2985840370,-27.692441,153.066518,Green Road near Blue Wren Place
2985840371,-27.691183,153.058997,Green Road near Heritage Boulevard
2985840372,-27.691301,153.058744,Green Road near Heritage Boulevard
2985840373,-27.691651,153.062076,Green Road near Heritage Boulevard
2985840374,-27.691756,153.062062,Green Road near Heritage Boulevard
2997182778,-27.487094,153.166482,Green Camp Road at Habitat Drive
2997182779,-27.487301,153.166752,Green Camp Road at Habitat Drive
2997182780,-27.492716,153.168302,Green Camp Road near New Cleveland Road
2997182781,-27.48989,153.166974,Green Camp Rd near Gumdale St
2997182782,-27.491154,153.167711,Green Camp Rd near New Cleveland Rd
2997182841,-27.49315,153.168245,New Cleveland Road near Green Camp Road
3002569769,-36.3005464,148.46703,Green Knob
3005052199,-36.79836,146.78803,Green Hill
3008339026,-37.15254,144.43352,Green Hill
3008339027,-37.80014,144.53581,Green Hill
3008339028,-37.6606,146.53449,Green Hills
3008339742,-37.42854,145.78802,The Green Hill
3008759703,-40.55144,148.14602,Green Hill
3008759704,-42.38703,147.11471,Green Hill
3008759705,-42.45368,147.28713,Green Timbers
3008759706,-43.09322,146.86235,Green Top
3008902275,-35.09277,137.45308,Green Hill
3008902276,-37.33406,142.38417,Green Hill
3008902277,-37.35069,143.97088,Green Hill
3011934696,-26.684215,152.9647,Woombye Palmwoods Road near Holly Green Crescent
3019437146,-32.92332,150.73879,Green Hill
3019437147,-33.11048,150.4565,Green Hill
3019437148,-31.11232,148.81477,Green Mountain
3019437149,-28.49236,153.09841,Green Pigeon Mountain
3020140505,-31.01272,116.19827,Green Hill
3020387624,-15.2763,145.30454,Green Hill
3020491440,-19.35445,147.23422,Bowling Green Bay
3058167873,-19.3269287,146.7582357,The Green Plate
3068360507,-37.33254,142.4848,Green Gap
3071846494,-33.4622047,151.3628942,Green Point Baptist
3103083336,-33.8791911,151.1967543,PU Smart Locale-Green Capital
3232379041,-42.9349023,147.6787307,Green Head
3262789382,-35.1471119,150.6744,The Green Hut
3335324522,-33.8676594,151.1300969,Green House Trattoria
3341808128,-35.0337839,141.4524759,Green Opal Mine
3362750933,-32.8553195,148.7268236,Green Banks
3389023470,-37.2143742,149.2333069,Fiddlers Green Cairn
3437078569,-37.7129957,145.047576,Green Valley Farms
3501004435,-29.472625,153.3613582,Green Point
3501004789,-29.6837934,152.9260075,Village Green Hotel
3523581863,-32.5492471,152.3073003,Banksia Green Camping Area
3529897683,-37.8460766,140.8037359,Green Triangle Recyclers
3545977101,-32.01567,115.4981405,Green Island
3641963589,-24.8156449,152.4634796,Green Door
3659749171,-27.57153,153.08957,Warrigal Road Green Link
