id,lat,lon,name
1357642512,-28.844468,151.7151707,Red Rock Gorge Campground
1382894524,-38.0345097,141.1553026,Red Gum Landing
1393288473,-38.3386278,143.5795962,Red Rooster
1398080516,-32.1681583,115.9247936,Red Team Base
1398080518,-32.1693344,115.9236135,Red Team Base
1411851788,-28.8295614,151.6814521,Red Rock Waterhole
1422614542,-14.4640448,132.262103,Red Rooster
1427891992,-37.8312331,140.7927411,Red Rooster
1432590901,-37.635599,145.0975307,Red Gum Picnic Area
1447173751,-33.5729441,115.8243116,Red Rabbit Hotel
1463408261,-37.806044,144.978763,Ruby Red Dress Vintage
1482248514,-36.9557044,140.7436979,Red Rooster
1549441976,-37.1665867,143.7470638,Red Lion
1558729523,-33.0245839,151.6640505,Red Rooster
1574186830,-33.8585441,121.8918225,Red Rooster
1575082061,-38.3917262,145.0170042,Red Hill Brewery
1577743372,-38.1856157,144.4549496,Red Rooster
1577781627,-26.9365347,152.8507805,Big Red Carpark
1580648531,-28.2196297,152.0293483,Red Rooster
1582291335,-38.1120045,145.1589644,Red Rooster
1595923611,-27.4541897,153.006793,Red Hill Post Office
1616396566,-34.0713392,150.8095728,Red Rooster
1626467758,-37.916877,145.1764566,Red Panda
1636342541,-21.1211851,149.1593311,Red Rooster
1650854444,-31.2102525,121.6731648,Red Hill Lookout
1670558604,-30.5176076,151.6674047,Red Rooster
1673015284,-27.5233132,153.2219228,Red Rooster
1673016920,-27.5217671,153.2020047,Red Rock Noodle Bar
1681401386,-35.0173281,117.8838473,Red Roster
1681506665,-37.8998513,145.214206,Red Rings
1686456609,-27.5335686,153.0248151,Red Lion Bistro
1719116055,-37.8988717,145.1249086,Red Rooster
1721546068,-21.1443311,149.1870401,Red Apple Pharmacy
1721554659,-21.1398848,149.1782097,Red Rooster
1734073305,-20.8711375,148.9603126,South Red Cliff Island
1734073306,-20.8657051,148.9609347,North Red Cliff Island
1745166281,-41.0423131,145.8817113,Red Rock Point
1749142244,-26.5480681,151.8376461,Red Rooster
1752562286,-34.3047274,142.1861451,Red Cliffs (closed)
1764730644,-27.5284731,151.9576088,Red Rooster
1767417980,-21.6326826,147.9800274,Red Hill Bluff
1788383498,-27.3698327,153.0476829,Australian Red cross charity store
1792668282,-35.325156,149.0829408,Red Brick Espresso
1794200443,-38.0651464,144.3820077,Red Rooster
1808392080,-37.51861,146.62278,Red Box Camp
1811193546,-30.99417,150.37778,Red Bank Rest Area
1813994045,-27.6252365,152.969913,Red Rooster
1860053463,-25.8795529,139.0532666,Big Red (Nappanerica Dune)
1865193916,-37.7728134,145.0040563,Red Door Corner Store Cafe
1869508664,-23.3350286,150.5189828,Red Rooster
1883527593,-33.8339279,151.0571001,Cafe Red Stone
1886240069,-31.9624011,115.9011537,Red Castle Hotel
1902104053,-37.9296167,145.0034656,Red Rooster
1907879549,-21.1439746,149.1864289,Red Cross
1926614402,-31.890143,115.8376019,Red Phoenix
1929943238,-34.0501704,150.827128,Red Rooster
1951391537,-31.6775014,115.710532,Red Rooster
1971192496,-37.7806947,145.0331378,Red Rooster
1973316180,-27.6136832,153.1253888,Red Rooster
1974473847,-33.6844541,150.9178057,Red Rooster
1986297016,-27.4975704,153.0158729,Red Room
1989885069,-23.6995258,133.8830611,Red Ochre Grill
1994992782,-31.9704343,116.0571711,Red Rooster
2039456892,-19.6368419,134.1925735,Red Rooster
2047173609,-41.4377083,147.1373397,Red Herting Surf Shop
