x,y,objectid,asset_id,tree_type,species_name,common_name,tree_height,tree_canopy_ew,tree_canopy_ns,tree_status
151.192424234351,-33.8793656951049,4,TP09960,Park Tree,Lagerstroemia indica,Crepe Myrtle,5,5,5,Tree
151.192506920875,-33.8792692500821,57,TP09958,Park Tree,Lagerstroemia indica,Crepe Myrtle,5,3,4,Tree
151.192423009856,-33.8794237490967,58,TP09961,Park Tree,Lagerstroemia indica,Crepe Myrtle,4,5,5,Tree
151.192457231612,-33.8794517542641,59,TP09962,Park Tree,Lagerstroemia indica,Crepe Myrtle,4,7,8,Tree
151.183412262372,-33.8802988923383,98,TP13785,Park Tree,Jacaranda mimosifolia,Jacaranda,10,12,12,Tree
151.200416455752,-33.8858853297974,174,TS42034,Park Tree,Jacaranda mimosifolia,Jacaranda,5,5,5,Tree
151.200124388397,-33.885902253285,264,TS42094,Park Tree,Jacaranda mimosifolia,Jacaranda,12,10,9,Tree
151.225968610658,-33.8781327152378,277,TP00446,Park Tree,Jacaranda mimosifolia,Jacaranda,13,6,6,Tree
151.19253517731,-33.8792315211353,365,TP09957,Park Tree,Lagerstroemia indica,Crepe Myrtle,4,3,3,Tree
151.192476665449,-33.8793146144682,366,TP09959,Park Tree,Lagerstroemia indica,Crepe Myrtle,4,5,4,Tree
151.176431982459,-33.8806854004556,390,TP13815,Park Tree,Jacaranda mimosifolia,Jacaranda,10,13,12,Tree
151.200624510507,-33.8855493153089,465,TS42052,Park Tree,Jacaranda mimosifolia,Jacaranda,7,5,6,Tree
151.199597448812,-33.8856582968228,470,TS42078,Park Tree,Jacaranda mimosifolia,Jacaranda,5,3,3,Tree
151.210181508711,-33.9070717746722,487,TS35825,Park Tree,Jacaranda mimosifolia,Jacaranda,4,2,1.5,Tree
151.210199839823,-33.9070071159601,488,TS35826,Park Tree,Jacaranda mimosifolia,Jacaranda,4,3,2,Tree
151.204178428436,-33.8971913228691,492,TP06248,Park Tree,Jacaranda mimosifolia,Jacaranda,8,6,8,Tree
151.204415652457,-33.8974968640902,495,TP06256,Park Tree,Jacaranda mimosifolia,Jacaranda,11,7,5,Tree
151.186577473323,-33.9076553080188,528,TP06986,Park Tree,Jacaranda mimosifolia,Jacaranda,4,4,4,Tree
151.186269419227,-33.9076013560052,686,TP06982,Park Tree,Jacaranda mimosifolia,Jacaranda,5,3,3,Tree
151.182120417959,-33.8956103290058,781,TP00018,Park Tree,Jacaranda mimosifolia,Jacaranda,7,3,2,Tree
151.184104687684,-33.8804898094559,810,TP13781,Park Tree,Jacaranda mimosifolia,Jacaranda,15,17,16,Tree
151.179129380952,-33.8826927087769,880,TP15081,Park Tree,Jacaranda mimosifolia,Jacaranda,11,12,11,Tree
151.1925078274,-33.8794979442705,1534,TP11229,Park Tree,Lagerstroemia indica,Crepe Myrtle,3,4,4,Tree
151.176256661962,-33.8825274845273,1677,TP14229,Park Tree,Jacaranda mimosifolia,Jacaranda,9,8,6,Tree
151.19189426475,-33.8833828257134,1707,TP12036,Park Tree,Jacaranda mimosifolia,Jacaranda,8,12,12,Tree
151.213484412047,-33.9024413345574,1978,TS36948,Park Tree,Lagerstroemia indica,Crepe Myrtle,4,1,1,Tree
151.213493385653,-33.9023792447173,1979,TS36950,Park Tree,Lagerstroemia indica,Crepe Myrtle,3,1,1,Tree
151.213517375758,-33.9022453237356,1980,TS36954,Park Tree,Lagerstroemia indica,Crepe Myrtle,4,1,1,Tree
151.211631204168,-33.8870951345587,2043,TS00181,Street Tree,Jacaranda mimosifolia,Jacaranda,13,11,9,Tree
151.218625472794,-33.8842721338571,2044,TS33548,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,9,Tree
151.216322442454,-33.8838084053908,2055,TS00280,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,5,Tree
151.176312044341,-33.882434794547,2118,TP14230,Park Tree,Jacaranda mimosifolia,Jacaranda,12,9,8,Tree
151.181566532175,-33.8838349603245,2147,TP13895,Park Tree,Jacaranda mimosifolia,Jacaranda,12,11,12,Tree
151.210138147491,-33.9071335446997,2166,TS35824,Park Tree,Jacaranda mimosifolia,Jacaranda,5,4,4,Tree
151.186872410585,-33.9076903100703,2209,TP06994,Park Tree,Jacaranda mimosifolia,Jacaranda,5,4,5,Tree
151.226384858598,-33.8864060825587,2305,TS00295,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,5,Tree
151.216255960388,-33.8880872009468,2315,TS00366,Street Tree,Jacaranda mimosifolia,Jacaranda,14,16,15,Tree
151.211023272552,-33.8833335300716,2338,TS00471,Street Tree,Jacaranda mimosifolia,Jacaranda,9,7,6,Tree
151.214673619871,-33.8912645560173,2365,TS00653,Street Tree,Jacaranda mimosifolia,Jacaranda,5,4,3,Tree
151.20771817103,-33.8862551880433,2392,NA,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,2,2,Tree
151.185778456516,-33.8919912303466,2404,TS00892,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,10,Tree
151.199641510635,-33.8858202619499,2421,TS42071,Park Tree,Jacaranda mimosifolia,Jacaranda,8,6,8,Tree
151.226028070183,-33.8781798309933,2440,TP00445,Park Tree,Jacaranda mimosifolia,Jacaranda,13,7,5,Tree
151.216900121751,-33.8873516888196,2517,TS00994,Street Tree,Jacaranda mimosifolia,Jacaranda,12,11,9,Tree
151.21704814001,-33.887445358286,2519,TS00992,Street Tree,Jacaranda mimosifolia,Jacaranda,8,5,5,Tree
151.213455402459,-33.902603316977,2565,TS36944,Park Tree,Lagerstroemia indica,Crepe Myrtle,3,1,1,Tree
151.213482493057,-33.9024762942076,2566,TS36947,Park Tree,Lagerstroemia indica,Crepe Myrtle,4,1,1,Tree
151.213487439368,-33.9024102684649,2567,TS36949,Park Tree,Lagerstroemia indica,Crepe Myrtle,4,1,1,Tree
151.218592996615,-33.8842844689455,2638,TS33542,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,12,Tree
151.210966903868,-33.8834234266035,2676,TS00472,Street Tree,Jacaranda mimosifolia,Jacaranda,12,8,13,Tree
151.228040212809,-33.8958571853825,2727,TS01389,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,8,Tree
151.228167242396,-33.8957278995052,2728,TS01391,Street Tree,Jacaranda mimosifolia,Jacaranda,10,7,10,Tree
151.21667172012,-33.8886004508893,2745,TS01456,Street Tree,Jacaranda mimosifolia,Jacaranda,15,14,13,Tree
151.205633379804,-33.891555830728,2889,TS00938,Street Tree,Jacaranda mimosifolia,Jacaranda,6,2,3,Tree
151.205902917411,-33.8909427870584,2891,TS00950,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,2,Tree
151.216865687412,-33.8875099871095,2898,TS00993,Street Tree,Jacaranda mimosifolia,Jacaranda,11,9,5,Tree
151.216873698066,-33.887478361756,2899,TS00980,Street Tree,Jacaranda mimosifolia,Jacaranda,12,9,6,Tree
151.229393620584,-33.8937652178206,2977,TS01325,Street Tree,Jacaranda mimosifolia,Jacaranda,11,13,13,Tree
151.220830712938,-33.8847655173572,3184,TS02268,Street Tree,Jacaranda mimosifolia,Jacaranda,9,7,8,Tree
151.220795392017,-33.8850502285292,3185,TS02272,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,7,Tree
151.220681747739,-33.8857847699866,3186,TS02292,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.220665908666,-33.8861413608672,3187,TS31403,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.220676366197,-33.8858773012508,3188,TS40396,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.186016416243,-33.9075523621857,3226,TP06978,Park Tree,Jacaranda mimosifolia,Jacaranda,5,5,4,Tree
151.186156452088,-33.9075633521728,3227,TP06980,Park Tree,Jacaranda mimosifolia,Jacaranda,5,4,4,Tree
151.18238649318,-33.903850332935,3421,TP00509,Park Tree,Jacaranda mimosifolia,Jacaranda,9,5,7,Tree
151.213474471977,-33.9025082797681,3459,TS36946,Park Tree,Lagerstroemia indica,Crepe Myrtle,2,1,1,Tree
151.218662491157,-33.8842701443131,3510,TS33543,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,8,Tree
151.218556788541,-33.8842422847914,3511,TS33545,Street Tree,Jacaranda mimosifolia,Jacaranda,9,7,8,Tree
151.226243604406,-33.886852215281,3528,TS00293,Street Tree,Jacaranda mimosifolia,Jacaranda,2,1,1,Tree
151.210540546305,-33.8840416895171,3565,TS00485,Street Tree,Jacaranda mimosifolia,Jacaranda,13,5,6,Tree
151.214708771381,-33.8910876930544,3594,TS00655,Street Tree,Jacaranda mimosifolia,Jacaranda,15,7,7,Tree
151.213807966729,-33.8938871623706,3596,TS00673,Street Tree,Jacaranda mimosifolia,Jacaranda,12,7,6,Tree
151.207706509123,-33.8862906371044,3618,NA,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,3,3,Tree
151.205650752697,-33.8914904371971,3633,TS00939,Street Tree,Jacaranda mimosifolia,Jacaranda,5,2,3,Tree
151.205088812997,-33.8943024383972,3638,TS00970,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,5,Tree
151.205240807712,-33.8935044502187,3639,TS00976,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.21698448623,-33.8876672573399,3640,TS00979,Street Tree,Jacaranda mimosifolia,Jacaranda,13,11,14,Tree
151.216286909518,-33.8884339179899,3710,TS01460,Street Tree,Jacaranda mimosifolia,Jacaranda,16,9,8,Tree
151.220824177361,-33.8848459486194,3754,TS02269,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,6,Tree
151.220744983869,-33.8854262486655,3755,TS02276,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,7,Tree
151.220666085638,-33.8859454146865,3756,TS02293,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,4,Tree
151.220698394342,-33.8847645078597,3757,TS02260,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,6,Tree
151.22071238657,-33.8855953956673,3758,TS39687,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.220127952152,-33.885050685713,3775,TS02401,Street Tree,Jacaranda mimosifolia,Jacaranda,10,5,7,Tree
151.218784413181,-33.8831953165702,4002,TS32430,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,3,Tree
151.215727299743,-33.889007977215996,4021,TS03460,Street Tree,Jacaranda mimosifolia,Jacaranda,12,10,13,Tree
151.223588798295,-33.8845029687698,4022,TP04243,Street Tree,Jacaranda mimosifolia,Jacaranda,9,17,18,Tree
151.223285786544,-33.8843545901359,4025,TP04250,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,12,Tree
151.215862153444,-33.8903516318809,4039,TS03556,Street Tree,Jacaranda mimosifolia,Jacaranda,10,9,9,Tree
151.21660980939,-33.8914652894396,4066,TS03765,Street Tree,Jacaranda mimosifolia,Jacaranda,15,18,18,Tree
151.21044558614,-33.8862587735128,4175,TS04413,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.213642848255,-33.9015234979019,4203,TS32087,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,2,2,Tree
151.185907609935,-33.9023315235252,4219,TS04622,Street Tree,Jacaranda mimosifolia,Jacaranda,12,13,10,Tree
151.186895012698,-33.9023692396253,4220,TS04636,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,5,Tree
151.186901723883,-33.9024608644771,4221,TS04630,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,9,Tree
151.18649497283,-33.9023039248789,4222,TS04637,Street Tree,Jacaranda mimosifolia,Jacaranda,5,4,3,Tree
151.188250685293,-33.9026501537923,4223,TS04647,Street Tree,Jacaranda mimosifolia,Jacaranda,11,8,10,Tree
151.187951859316,-33.9026157293155,4224,TS04649,Street Tree,Jacaranda mimosifolia,Jacaranda,9,4,6,Tree
151.187749315155,-33.9025949846415,4225,TS04651,Street Tree,Jacaranda mimosifolia,Jacaranda,12,10,12,Tree
151.187442410108,-33.9025590874393,4226,TS04654,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,3,Tree
151.189371338952,-33.9028303908876,4227,TS04640,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,4,Tree
151.189503069633,-33.9027172662873,4228,TS04655,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,10,Tree
151.189411421857,-33.9027145662526,4229,TS04656,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,12,Tree
151.187178505646,-33.9023973993139,4230,TS33191,Street Tree,Jacaranda mimosifolia,Jacaranda,8,10,7,Tree
151.190502813621,-33.9028775004203,4231,TS04674,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,9,Tree
151.190689736033,-33.9030285823016,4232,TS04664,Street Tree,Jacaranda mimosifolia,Jacaranda,9,7,8,Tree
151.190343708509,-33.9029811163161,4233,TS04665,Street Tree,Jacaranda mimosifolia,Jacaranda,8,13,7,Tree
151.190546278217,-33.9030109646443,4234,TS04662,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,4,Tree
151.21875543361,-33.8831902986333,4482,TS32431,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,3,Tree
151.218732357545,-33.8831873498914,4483,TS32432,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,6,Tree
151.229754785969,-33.8869314924137,4487,TS34900,Street Tree,Jacaranda mimosifolia,Jacaranda,5,4,4,Tree
151.225853179814,-33.8866742692505,4508,TS03391,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,7,Tree
151.21574205996,-33.8889482252146,4521,TS03461,Street Tree,Jacaranda mimosifolia,Jacaranda,13,9,9,Tree
151.215791993527,-33.8888142283359,4522,TS03463,Street Tree,Jacaranda mimosifolia,Jacaranda,12,9,14,Tree
151.22230650911,-33.883975796407,4527,TP04264,Street Tree,Jacaranda mimosifolia,Jacaranda,12,18,14,Tree
151.193391674883,-33.9018298969132,4610,TS32100,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,3,3,Tree
151.193180765561,-33.9021953420255,4611,TS32101,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,2,2,Tree
151.191239760932,-33.9043437272044,4614,TS05113,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,4,3,Tree
151.187112716592,-33.8940371669762,4634,TS05181,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,3,Tree
151.199132681892,-33.8956084066626,4648,TS05301,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,6,Tree
151.21646101542,-33.8913826093993,4716,TS03768,Street Tree,Jacaranda mimosifolia,Jacaranda,17,20,22,Tree
151.213320473694,-33.8874293073104,4870,TS33043,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,7,8,Tree
151.231971256625,-33.888941123593,4872,TS33415,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,8,Tree
151.210626633445,-33.8859301942171,4893,TS04402,Street Tree,Jacaranda mimosifolia,Jacaranda,5,2,4,Tree
151.231103255767,-33.8884838306441,4905,TS31083,Street Tree,Lagerstroemia indica,Crepe Myrtle,2,2,2,Tree
151.182620613386,-33.8953467398663,4968,TS06067,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,3,Tree
151.183857380603,-33.8934423046368,4990,TS33331,Street Tree,Jacaranda mimosifolia,Jacaranda,12,8,9,Tree
151.200600391132,-33.8858122708203,5052,TS42045,Park Tree,Jacaranda mimosifolia,Jacaranda,5,4,4,Tree
151.186432366444,-33.9076233236015,5131,TP06984,Park Tree,Jacaranda mimosifolia,Jacaranda,4,4,3,Tree
151.186770483166,-33.9076723074885,5133,TP06992,Park Tree,Jacaranda mimosifolia,Jacaranda,5,3,4,Tree
151.181540386643,-33.911074336837,5329,TS36031,Park Tree,Jacaranda mimosifolia,Jacaranda,8,6,8,Tree
151.220900935301,-33.8841069064718,5688,TS02241,Street Tree,Jacaranda mimosifolia,Jacaranda,5,4,4,Tree
151.220884384955,-33.8843103712246,5689,TS02244,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.220902646721,-33.8839151304034,5690,TS02256,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,7,Tree
151.220758356185,-33.883569121466,5691,TS02257,Street Tree,Jacaranda mimosifolia,Jacaranda,5,2,3,Tree
151.220814892154,-33.8849754851636,5692,TS02271,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,8,Tree
151.22075081107,-33.885369523026,5697,TS02267,Street Tree,Jacaranda mimosifolia,Jacaranda,5,4,4,Tree
151.225363537985,-33.8961971974207,5726,TS02513,Street Tree,Jacaranda mimosifolia,Jacaranda,10,13,9,Tree
151.185600040365,-33.9058176044248,5865,TS06947,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,5,Tree
151.186360033491,-33.9059531491291,5868,TS06964,Street Tree,Jacaranda mimosifolia,Jacaranda,6,9,6,Tree
151.186513970438,-33.9059459480311,5869,TS06965,Street Tree,Jacaranda mimosifolia,Jacaranda,10,9,10,Tree
151.186591299027,-33.9059508740981,5870,TS06966,Street Tree,Jacaranda mimosifolia,Jacaranda,9,7,8,Tree
151.186931861531,-33.9060015165745,5871,TS06971,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,3,Tree
151.213630532844,-33.9015954584243,5910,TS32088,Street Tree,Lagerstroemia indica,Crepe Myrtle,2,1,1,Tree
151.185479109275,-33.9022722787173,5921,TS04618,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,6,Tree
151.185776950641,-33.9023173351213,5922,TS04621,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,9,Tree
151.186786560457,-33.9024553815871,5923,TS04629,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,10,Tree
151.189298265711,-33.9028033465064,5924,TS04641,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,2,Tree
151.188129893427,-33.902634670267,5925,TS04648,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,7,Tree
151.188946418033,-33.902647673044,5926,TS04658,Street Tree,Jacaranda mimosifolia,Jacaranda,10,6,6,Tree
151.188050579764,-33.9026316998255,5927,TS04661,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,5,Tree
151.188364836795,-33.9026677036758,5928,TS04639,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,4,Tree
151.188414679529,-33.9025813293408,5929,TS04638,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.188543236142,-33.9025978285382,5930,TS04660,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.187288416644,-33.9025232762476,5931,TS33188,Street Tree,Jacaranda mimosifolia,Jacaranda,11,12,10,Tree
151.187109408806,-33.9024992700382,5932,TS33190,Street Tree,Jacaranda mimosifolia,Jacaranda,6,7,7,Tree
151.187368383196,-33.9025362660411,5933,TS41178,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,1,Tree
151.189856008259,-33.9027702466081,5934,TS04669,Street Tree,Jacaranda mimosifolia,Jacaranda,8,5,6,Tree
151.189918584325,-33.9027720681367,5935,TS04670,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,6,Tree
151.190131756068,-33.9028170417716,5936,TS04671,Street Tree,Jacaranda mimosifolia,Jacaranda,11,13,14,Tree
151.190706056572,-33.9029061861194,5937,TS04675,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,15,Tree
151.190870927456,-33.9030517136811,5938,TS04663,Street Tree,Jacaranda mimosifolia,Jacaranda,12,14,12,Tree
151.193087799306,-33.9021423987189,6018,TS32097,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,3,2,Tree
151.191604751483,-33.9039544884296,6024,TS05101,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,8,Tree
151.187536421334,-33.8939277103016,6044,TS05177,Street Tree,Jacaranda mimosifolia,Jacaranda,9,5,9,Tree
151.186681269822,-33.8940730167437,6047,TS05186,Street Tree,Jacaranda mimosifolia,Jacaranda,11,7,7,Tree
151.210463185471,-33.8932113584984,6064,TS05279,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,3,Tree
151.210530788631,-33.8932258668315,6065,TS05280,Street Tree,Jacaranda mimosifolia,Jacaranda,10,9,5,Tree
151.199216212214,-33.8952151178034,6066,TS05297,Street Tree,Jacaranda mimosifolia,Jacaranda,10,7,7,Tree
151.211420843168,-33.8932400577477,6130,TP04278,Park Tree,Jacaranda mimosifolia,Jacaranda,12,8,12,Tree
151.2134994335,-33.9023433530497,6134,TS36951,Park Tree,Lagerstroemia indica,Crepe Myrtle,4,1,1,Tree
151.213507427549,-33.9022763796042,6135,TS36953,Park Tree,Lagerstroemia indica,Crepe Myrtle,4,1,1,Tree
151.207359902921,-33.9191868650755,6184,TS07179,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,9,Tree
151.206951643295,-33.9220436606495,6192,TS07230,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,7,Tree
151.197191630824,-33.9166722420677,6215,TS07358,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,8,Tree
151.197015935229,-33.9166178196188,6216,TS07360,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,4,Tree
151.188198364415,-33.893494967964,6331,TS08144,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,3,3,Tree
151.187843236756,-33.8929646625514,6333,TS08159,Street Tree,Lagerstroemia indica,Crepe Myrtle,7,5,7,Tree
151.187938339817,-33.8932635444544,6335,TS08162,Street Tree,Lagerstroemia indica,Crepe Myrtle,7,5,6,Tree
151.197037422896,-33.8987393317086,6411,TS08618,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.179687842121,-33.8996348156884,6413,TS08644,Street Tree,Jacaranda mimosifolia,Jacaranda,7,3,4,Tree
151.180186236539,-33.8995948404548,6415,TS08651,Street Tree,Jacaranda mimosifolia,Jacaranda,10,11,10,Tree
151.206681120391,-33.8911026366066,6441,TS08820,Street Tree,Jacaranda mimosifolia,Jacaranda,7,4,3,Tree
151.206332168415,-33.892818074279,6444,TS08851,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,10,Tree
151.206670846207,-33.8918929519337,6447,TS08867,Street Tree,Jacaranda mimosifolia,Jacaranda,12,12,12,Tree
151.200448497156,-33.9198742458467,6497,TS09014,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,2,2,Tree
151.201516521536,-33.9201208764817,6498,TS09042,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,2,2,Tree
151.202539832047,-33.9203852405392,6499,TS09045,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,7,5,Tree
151.205355169906,-33.9207816851846,6503,TS09077,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,4,4,Tree
151.205509438185,-33.9207960170857,6504,TS09078,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,4,4,Tree
151.206454705421,-33.9209143926083,6506,TS09090,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,2,2,Tree
151.207656916181,-33.9208911419844,6522,TS09121,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,4,4,Tree
151.20700767237,-33.899718097697,6673,TS09905,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,6,8,Tree
151.194658769755,-33.9018965413761,6724,TS10148,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,10,Tree
151.194314215266,-33.9020562369187,6725,TS10151,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,7,Tree
151.193599450158,-33.9028431593234,6728,TS10164,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,6,Tree
151.191420027884,-33.9054500082528,6731,TS10245,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,3,Tree
151.190941440479,-33.9059279312982,6749,TS10278,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,9,Tree
151.190282941165,-33.9064392778166,6750,TS10272,Street Tree,Jacaranda mimosifolia,Jacaranda,10,6,5,Tree
151.189793419141,-33.9069836735819,6751,TS10321,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,6,Tree
151.190452422766,-33.90648974074,6753,TS10319,Street Tree,Jacaranda mimosifolia,Jacaranda,7,4,5,Tree
151.191449062418,-33.898945316208,6849,TS05905,Street Tree,Lagerstroemia indica,Crepe Myrtle,9,6,5,Tree
151.214737080009,-33.895259827175,6920,TS10735,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,9,Tree
151.214301695869,-33.8951994109289,6923,TS10739,Street Tree,Jacaranda mimosifolia,Jacaranda,10,9,11,Tree
151.183023422587,-33.8965133056993,6975,TS06088,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,7,Tree
151.214458646496,-33.8871928730156,7263,TS00341,Street Tree,Jacaranda mimosifolia,Jacaranda,14,12,12,Tree
151.216389513265,-33.888143419785,7265,TS00369,Street Tree,Jacaranda mimosifolia,Jacaranda,15,14,12,Tree
151.215920278675,-33.8879344536499,7268,TS00360,Street Tree,Jacaranda mimosifolia,Jacaranda,16,13,10,Tree
151.216631953493,-33.8882461218012,7269,TS00373,Street Tree,Jacaranda mimosifolia,Jacaranda,15,19,14,Tree
151.210817456789,-33.8836525526839,7304,TS00477,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,2,Tree
151.207123165609,-33.8876454888225,7328,TS33369,Street Tree,Jacaranda mimosifolia,Jacaranda,11,17,16,Tree
151.210935195084,-33.8832902297324,7340,TS00470,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.210885225137,-33.8835448771466,7341,TS00475,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,12,Tree
151.210729080421,-33.8836028454899,7342,TS00476,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.209613782617,-33.8912678475743,7514,TS11510,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,6,Tree
151.205968846796,-33.89062922063,7520,TS00953,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,1,Tree
151.205139761231,-33.8947350236406,7522,TS31096,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,8,Tree
151.205184491434,-33.8944323305306,7523,TS31097,Street Tree,Jacaranda mimosifolia,Jacaranda,8,5,4,Tree
151.217085649145,-33.8872587897419,7528,TS00991,Street Tree,Jacaranda mimosifolia,Jacaranda,5,2,2,Tree
151.209243193769,-33.8929762169199,7531,TS11534,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,7,Tree
151.208420750032,-33.8979543918387,7540,TS11581,Street Tree,Jacaranda mimosifolia,Jacaranda,12,9,9,Tree
151.226174097918,-33.8854517979475,7710,TS03376,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,4,Tree
151.226092106536,-33.8857511684813,7711,TS03380,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.225928197574,-33.8863723638003,7716,TS03393,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.200280360213,-33.895513187059,7725,TS12162,Street Tree,Jacaranda mimosifolia,Jacaranda,10,7,4,Tree
151.201382132815,-33.895446322275,7726,TS12170,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,4,Tree
151.202969814309,-33.8955979059112,7728,TS12175,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,5,Tree
151.20288004662,-33.8955883902571,7730,TS31133,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,3,Tree
151.185270227549,-33.9057956114889,7807,TS06942,Street Tree,Jacaranda mimosifolia,Jacaranda,9,7,8,Tree
151.18509468822,-33.9057607423845,7808,TS06948,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,7,Tree
151.18782192335,-33.906343119908,7812,TS06978,Street Tree,Jacaranda mimosifolia,Jacaranda,7,9,7,Tree
